author_id,O,N,n_essays,total_word_count,liwc_wc,emo_sad,focusfuture,mental,certitude,fatigue,Affect,adverb,swear
1021,1.0,54.0,95,2491.0,2506.0,0.04,0.84,0.24,0.76,0.08,5.03,6.23,0.48
1022,25.0,99.0,94,2838.0,2856.0,0.14,1.05,2.31,0.42,0.11,5.67,7.07,0.28
1023,60.0,97.0,93,2721.0,2734.0,0.26,1.76,0.15,1.43,0.0,6.29,7.13,0.15
1024,40.0,2.0,92,4302.0,4338.0,0.41,1.68,1.01,1.01,0.05,6.36,7.31,0.48
1025,17.0,5.0,91,5163.0,5217.0,0.13,1.82,0.04,1.21,0.04,4.47,7.25,0.15
1026,19.0,75.0,91,4752.0,4756.0,0.02,0.32,0.11,0.21,0.0,10.95,1.43,0.25
1027,67.0,50.0,91,2127.0,2126.0,0.28,1.08,0.09,0.42,0.0,6.49,8.09,0.19
1028,33.0,12.0,90,6834.0,6851.0,0.1,1.23,0.13,0.93,0.1,5.4,6.42,0.28
1029,86.0,26.0,90,3430.0,3415.0,0.09,1.05,0.12,2.49,0.06,7.55,8.02,0.18
1030,91.0,58.0,90,2384.0,2391.0,0.29,1.42,0.08,0.92,0.0,6.69,6.65,0.42
1031,34.0,67.0,90,2511.0,2555.0,0.0,1.45,0.04,1.64,0.0,5.79,7.79,0.08
1032,95.0,43.0,89,3810.0,3780.0,0.26,0.74,0.05,0.87,0.0,5.63,7.25,0.03
1033,1.0,4.0,88,6411.0,6530.0,0.15,1.68,0.11,1.33,0.21,6.22,8.44,0.11
1034,74.0,87.0,88,3894.0,3936.0,0.0,1.6,0.03,0.81,0.0,6.86,6.91,0.23
1035,29.0,19.0,88,2107.0,2169.0,0.23,1.48,0.83,0.83,0.09,6.78,5.95,0.69
1036,58.0,36.0,87,2127.0,2151.0,0.14,1.77,0.05,1.21,0.14,6.42,7.11,0.0
1037,91.0,63.0,87,1386.0,1395.0,0.29,1.29,0.0,0.14,0.0,2.94,7.24,0.14
1038,45.0,5.0,86,12509.0,12656.0,0.11,1.26,0.34,1.29,0.21,5.39,7.89,0.38
1039,23.0,34.0,86,5456.0,5504.0,0.02,1.38,0.09,0.91,0.04,4.52,7.19,0.25
1040,0.0,5.0,86,2923.0,2962.0,0.1,1.65,0.1,0.54,0.0,4.22,4.42,0.2
1041,12.0,73.0,86,2868.0,2900.0,0.14,1.28,0.1,1.28,0.1,6.34,6.55,0.41
1042,44.0,81.0,86,1515.0,1509.0,0.0,1.46,0.0,2.32,0.0,4.57,8.75,0.2
1043,60.0,89.0,86,1244.0,1219.0,0.33,1.48,0.08,1.39,0.0,8.78,6.64,0.33
1044,0.0,39.0,85,2233.0,2271.0,0.18,1.67,0.26,1.19,0.04,7.13,6.69,0.4
1045,82.0,87.0,85,2624.0,2635.0,0.34,1.33,0.04,1.18,0.0,6.07,9.15,0.0
1046,97.0,70.0,85,1257.0,1266.0,0.16,1.03,0.0,0.87,0.32,6.48,10.27,0.47
1047,70.0,80.0,84,2884.0,2930.0,0.31,1.06,0.17,0.55,0.0,7.47,6.55,0.03
1048,8.0,92.0,84,2918.0,2929.0,0.07,1.81,0.0,1.5,0.07,6.83,7.0,0.24
1049,57.0,99.0,83,3601.0,3674.0,0.03,1.06,0.08,1.06,0.08,6.29,6.45,0.65
1050,13.0,90.0,82,3691.0,3775.0,0.13,1.11,0.42,0.85,0.08,5.27,5.54,0.13
1051,39.0,52.0,82,3107.0,3127.0,0.06,1.47,0.22,0.74,0.06,3.74,6.97,0.06
1052,11.0,77.0,82,2398.0,2454.0,0.16,1.83,0.16,0.69,0.12,4.97,7.86,0.24
1053,10.0,50.0,82,2118.0,2131.0,0.47,1.92,0.09,1.03,0.05,5.3,6.85,0.0
1054,53.0,13.0,82,1141.0,1142.0,0.09,0.79,0.09,0.88,0.0,7.09,6.74,0.96
1055,86.0,33.0,81,4143.0,4166.0,0.17,1.56,0.17,1.42,0.0,7.8,6.51,0.05
1056,24.0,74.0,81,4225.0,4264.0,0.07,1.17,0.05,0.87,0.02,6.97,5.68,0.16
1057,74.0,74.0,81,1639.0,1656.0,0.0,0.91,0.12,1.27,0.12,6.52,7.67,0.42
1058,98.0,81.0,80,3692.0,3699.0,0.14,1.46,0.11,0.54,0.03,5.7,6.24,0.24
1059,90.0,10.0,78,3775.0,3819.0,0.0,1.2,0.1,0.79,0.05,3.51,6.26,0.08
1060,91.0,68.0,78,2239.0,2250.0,0.18,1.82,0.22,1.47,0.04,8.8,8.58,0.31
1061,80.0,48.0,78,1016.0,1026.0,0.19,2.05,1.07,0.58,0.0,8.19,6.34,0.0
1062,34.0,93.0,77,5005.0,5053.0,0.02,1.33,0.0,1.37,0.08,6.47,7.54,0.06
1063,41.0,3.0,77,4462.0,4566.0,0.13,1.03,0.04,0.44,0.11,6.33,6.04,0.26
1064,95.0,22.0,77,3498.0,3499.0,0.03,1.51,0.03,0.74,0.06,3.4,6.26,0.0
1065,77.0,14.0,77,2198.0,2252.0,0.04,0.22,0.09,0.13,0.0,2.71,1.55,0.18
1066,91.0,75.0,77,680.0,689.0,0.15,1.31,0.15,0.29,0.0,7.11,5.22,0.29
1067,37.0,78.0,76,7496.0,7616.0,0.09,0.98,0.05,1.38,0.09,5.34,7.56,0.25
1068,96.0,9.0,76,2031.0,2048.0,0.34,1.66,0.0,0.29,0.0,4.88,4.74,0.05
1069,90.0,0.0,76,1400.0,1535.0,0.07,1.37,0.0,0.39,0.0,6.45,5.41,0.07
1070,54.0,0.0,75,3159.0,3199.0,0.0,1.13,0.0,1.28,0.31,5.5,8.22,0.22
1071,98.0,97.0,75,2752.0,2739.0,0.11,1.24,0.15,0.91,0.04,6.13,6.17,0.22
1072,77.0,7.0,75,2233.0,2219.0,0.18,1.4,0.05,0.45,0.0,4.91,4.87,0.0
1073,17.0,40.0,75,2093.0,2105.0,0.1,1.0,0.14,0.38,0.14,3.61,6.6,0.14
1074,7.0,26.0,75,1213.0,1221.0,0.16,0.82,0.08,1.47,0.25,8.6,5.32,0.74
1075,47.0,99.0,75,1111.0,1124.0,0.09,1.16,0.0,0.98,0.0,7.12,5.6,1.07
1076,14.0,29.0,74,7116.0,7290.0,0.21,1.19,0.04,1.1,0.12,4.07,8.2,0.12
1077,0.0,98.0,74,4977.0,5009.0,0.0,0.74,0.18,0.84,0.0,4.83,5.53,0.28
1078,20.0,85.0,74,3589.0,3669.0,0.46,1.28,0.3,0.76,0.11,5.91,4.72,0.16
1079,94.0,52.0,74,3188.0,3195.0,0.22,2.0,0.16,0.5,0.03,5.01,6.67,0.16
1080,67.0,0.0,74,2465.0,2461.0,0.16,1.06,0.24,1.18,0.0,4.14,6.66,0.2
1081,57.0,71.0,73,5807.0,5871.0,0.07,1.23,0.07,1.35,0.12,3.87,7.97,0.0
1082,14.0,34.0,73,1678.0,1662.0,0.24,0.54,0.12,0.54,0.06,7.22,5.66,0.48
1083,13.0,88.0,73,585.0,605.0,0.0,0.33,0.17,0.66,0.0,9.59,6.12,0.33
1084,29.0,16.0,72,4771.0,4830.0,0.1,1.72,0.12,1.16,0.08,6.05,6.56,0.33
1085,88.0,86.0,72,2886.0,2889.0,0.07,1.38,0.0,0.55,0.07,4.53,4.88,0.42
1086,15.0,32.0,72,3041.0,3072.0,0.26,1.14,0.16,0.94,0.23,4.85,7.19,0.23
1087,0.0,6.0,72,2759.0,2791.0,0.14,1.61,0.04,1.25,0.04,6.92,6.81,0.39
1088,29.0,9.0,70,4857.0,4920.0,0.12,1.46,0.08,0.61,0.1,4.7,5.06,0.02
1089,0.0,3.0,69,2260.0,2307.0,0.04,1.17,0.09,0.56,0.0,8.06,5.24,2.47
1090,21.0,9.0,67,3712.0,3740.0,0.19,1.79,0.13,1.23,0.13,5.13,9.12,0.05
1091,94.0,49.0,67,2101.0,2103.0,0.19,1.85,0.05,1.43,0.14,6.28,7.32,0.33
1092,8.0,96.0,67,1913.0,1917.0,0.05,1.98,0.0,0.63,0.1,3.7,5.69,0.0
1093,11.0,95.0,67,1837.0,1863.0,0.05,1.61,0.27,1.29,0.11,5.74,7.14,0.86
1094,15.0,36.0,67,1458.0,1460.0,0.27,1.37,0.07,0.75,0.07,7.81,5.62,0.27
1095,85.0,74.0,66,2489.0,2494.0,0.2,2.45,0.0,1.48,0.28,9.26,6.38,1.92
1096,4.0,14.0,65,5721.0,5838.0,0.09,1.58,0.03,0.69,0.0,4.15,5.1,0.12
1097,61.0,67.0,65,3911.0,3910.0,0.05,2.23,0.0,1.15,0.08,4.83,6.24,0.18
1098,5.0,2.0,65,1740.0,1746.0,0.11,1.15,0.06,1.26,0.0,3.95,5.84,0.11
1099,73.0,6.0,65,1574.0,1571.0,0.0,1.65,0.0,0.7,0.0,4.52,5.86,0.06
1100,2.0,25.0,64,2006.0,2013.0,0.84,0.79,1.39,1.14,0.05,7.5,6.36,0.7
1101,90.0,96.0,64,596.0,647.0,0.0,1.08,0.0,1.08,0.0,6.96,4.95,0.77
1102,89.0,92.0,63,3862.0,3896.0,0.03,1.23,0.08,1.1,0.08,4.72,6.57,0.0
1103,8.0,36.0,63,3307.0,3312.0,0.39,1.63,0.09,0.91,0.03,4.71,6.43,0.24
1104,15.0,15.0,63,2396.0,2439.0,0.08,2.13,0.04,0.86,0.04,5.58,6.19,0.33
1105,45.0,75.0,63,1886.0,1921.0,0.42,1.04,0.05,0.99,0.1,7.39,8.02,0.21
1106,64.0,40.0,63,1871.0,1876.0,0.11,1.01,0.05,0.8,0.0,7.09,6.56,0.27
1107,13.0,97.0,62,4934.0,4964.0,0.02,1.51,0.02,0.83,0.04,5.84,5.94,0.08
1108,20.0,10.0,62,4005.0,4106.0,0.02,1.19,0.0,0.63,0.02,6.65,6.48,0.05
1109,9.0,80.0,62,3182.0,3207.0,0.0,1.09,0.0,1.22,0.06,4.12,6.7,0.06
1110,65.0,9.0,62,2954.0,3047.0,0.07,1.35,0.07,0.92,0.0,4.1,5.55,0.56
1111,1.0,59.0,62,2836.0,2889.0,0.03,0.59,0.0,0.24,0.0,2.91,1.52,0.28
1112,91.0,15.0,62,2585.0,2589.0,0.15,1.51,0.04,0.77,0.04,5.83,6.88,0.27
1113,68.0,92.0,62,787.0,785.0,0.13,2.29,0.0,0.64,0.0,5.86,6.5,0.13
1114,38.0,12.0,61,5026.0,5055.0,0.08,1.05,0.04,0.47,0.04,5.78,6.31,0.18
1115,88.0,10.0,61,4144.0,4168.0,0.0,0.55,0.17,0.65,0.0,3.69,4.39,0.12
1116,94.0,46.0,61,3708.0,3721.0,0.13,1.45,0.24,1.37,0.0,5.0,8.9,0.21
1117,10.0,50.0,61,3040.0,3077.0,0.0,1.14,0.0,0.62,0.0,5.46,5.95,0.26
1118,70.0,62.0,61,2279.0,2289.0,0.09,1.44,0.04,0.7,0.04,4.94,7.38,0.04
1119,15.0,6.0,61,1568.0,1590.0,0.0,1.51,0.06,0.82,0.0,4.4,6.23,0.63
1120,4.0,20.0,61,731.0,728.0,0.27,1.1,0.0,0.96,0.0,6.32,4.4,0.55
1121,14.0,79.0,60,1896.0,1911.0,0.21,1.2,0.0,0.94,0.1,5.86,7.17,0.84
1122,48.0,78.0,59,3976.0,4012.0,0.1,1.2,0.05,0.92,0.0,4.16,6.93,0.02
1123,34.0,19.0,59,2331.0,2345.0,0.04,1.07,0.04,0.77,0.0,4.14,5.97,0.04
1124,70.0,63.0,59,1715.0,1729.0,0.06,1.45,0.0,0.75,0.0,6.48,5.73,0.0
1125,0.0,26.0,59,1486.0,1501.0,0.07,1.6,0.0,1.13,0.07,4.26,8.53,0.4
1126,24.0,64.0,59,1193.0,1228.0,0.08,1.22,0.0,0.41,0.0,5.05,6.03,0.16
1127,59.0,60.0,58,2182.0,2203.0,0.09,0.95,0.05,0.95,0.0,5.54,5.72,0.14
1128,93.0,82.0,57,2635.0,2702.0,0.04,0.7,0.04,0.93,0.04,5.66,8.33,0.11
1129,50.0,93.0,56,3899.0,3960.0,0.15,1.14,0.05,1.77,0.13,6.94,8.11,0.05
1130,67.0,82.0,56,866.0,855.0,0.94,2.34,0.23,1.75,0.0,9.82,9.12,1.17
1131,40.0,6.0,56,876.0,885.0,0.0,1.02,0.0,0.68,0.0,8.59,5.65,1.36
1132,96.0,17.0,55,2344.0,2345.0,0.3,1.66,0.21,1.83,0.04,8.27,8.14,0.0
1133,73.0,91.0,55,1903.0,1908.0,0.16,1.62,0.1,1.83,0.0,5.24,8.33,0.05
1134,85.0,15.0,55,1011.0,1030.0,0.0,1.17,0.29,1.36,0.0,4.95,8.06,0.29
1135,99.0,84.0,54,7180.0,7257.0,0.12,0.94,0.17,0.74,0.06,4.48,5.47,0.1
1136,82.0,27.0,54,4736.0,4815.0,0.0,1.83,0.02,0.98,0.06,5.42,6.96,0.04
1137,32.0,0.0,54,4189.0,4291.0,0.07,0.65,0.05,0.56,0.0,3.94,3.82,0.14
1138,85.0,50.0,54,2568.0,2569.0,0.08,1.71,0.08,1.21,0.04,5.29,7.28,0.0
1139,65.0,44.0,54,1571.0,1582.0,0.19,1.39,0.0,0.51,0.0,5.12,6.13,0.0
1140,57.0,44.0,54,1179.0,1192.0,0.0,1.09,0.08,1.17,0.0,6.8,7.3,0.08
1141,52.5,38.5,53,2498.0,2528.0,0.0,1.66,0.0,1.42,0.08,6.13,8.23,0.08
1142,70.0,88.0,53,1547.0,1559.0,0.26,0.38,0.0,0.64,0.0,7.38,4.68,0.45
1143,9.0,95.0,53,1437.0,1483.0,0.07,1.62,0.13,0.67,0.0,6.27,6.27,0.34
1144,23.0,86.0,53,1478.0,1515.0,0.26,1.25,0.73,0.46,0.0,6.8,5.08,0.46
1145,20.0,13.0,53,1269.0,1295.0,0.08,2.01,0.0,0.85,0.23,6.41,6.95,0.0
1146,46.0,98.0,53,866.0,865.0,0.12,0.81,0.0,0.58,0.23,5.09,6.47,0.0
1147,61.0,84.0,53,633.0,640.0,0.0,2.34,0.16,1.25,0.16,5.47,4.84,0.94
1148,53.0,71.0,52,4577.0,4610.0,0.46,1.54,0.54,0.65,0.07,5.66,4.82,0.07
1149,50.0,15.0,52,3176.0,3204.0,0.09,1.19,0.06,1.78,0.0,5.59,7.52,0.09
1150,50.0,85.0,52,3071.0,3109.0,0.13,0.96,1.09,1.22,0.1,5.76,7.46,0.1
1151,85.0,85.0,51,4521.0,4537.0,0.26,1.59,0.04,1.12,0.0,5.71,5.6,0.0
1152,88.0,48.0,51,3531.0,3608.0,0.06,1.3,0.06,0.39,0.06,2.72,6.82,0.06
1153,20.0,13.0,51,2762.0,2877.0,0.03,1.56,0.0,0.8,0.0,5.67,7.82,0.52
1154,50.0,43.0,51,1050.0,1046.0,0.19,1.15,0.29,0.96,0.0,7.17,6.21,0.76
1155,41.0,88.0,51,764.0,778.0,0.39,1.8,0.13,0.26,0.0,6.3,6.3,0.39
1156,10.0,16.0,50,2511.0,2488.0,0.08,1.05,0.04,0.6,0.16,6.15,6.27,0.16
1157,24.0,71.0,50,1319.0,1334.0,0.22,1.2,0.0,0.52,0.0,4.2,5.55,0.07
1158,6.0,84.0,50,1348.0,1354.0,0.15,0.74,0.07,1.48,0.0,5.54,7.16,0.37
1159,1.0,3.0,49,3936.0,3956.0,0.0,1.59,0.1,1.49,0.1,4.25,6.24,0.15
1160,50.0,85.0,49,3454.0,3472.0,0.0,1.12,0.06,1.09,0.03,4.26,6.19,0.0
1161,11.0,13.0,49,2821.0,2857.0,0.18,0.77,0.07,0.81,0.04,4.83,4.97,0.28
1162,68.0,16.0,49,1315.0,1326.0,0.23,0.9,0.3,0.6,0.0,5.51,6.94,0.15
1163,70.0,7.0,48,4334.0,4381.0,0.02,0.78,0.0,0.96,0.0,4.13,5.73,0.16
1164,94.0,44.0,48,2218.0,2231.0,0.09,1.52,0.04,0.81,0.0,6.05,6.45,0.13
1165,46.0,13.0,48,1599.0,1648.0,0.06,2.06,0.24,1.15,0.0,4.79,7.16,0.18
1166,32.0,49.0,48,736.0,741.0,0.13,2.43,0.0,1.35,0.0,5.13,7.15,0.13
1167,55.0,2.0,47,3296.0,3334.0,0.12,1.59,0.0,0.93,0.09,6.99,6.24,0.0
1168,2.0,9.0,47,3098.0,3128.0,0.1,1.12,0.1,0.67,0.1,5.37,6.01,0.35
1169,0.0,99.0,47,2966.0,3078.0,0.03,0.94,0.13,0.32,0.1,5.07,4.71,0.32
1170,26.0,70.0,47,2643.0,2661.0,0.0,1.28,0.08,1.35,0.04,4.47,8.49,0.11
1171,8.0,10.0,47,1791.0,1808.0,0.06,1.38,0.44,0.55,0.22,4.76,5.59,0.66
1172,10.0,82.0,47,639.0,632.0,0.32,1.42,0.32,0.32,0.32,7.59,4.43,0.16
1173,70.0,13.0,46,4049.0,4038.0,0.1,1.02,0.3,0.59,0.07,5.99,6.79,0.07
1174,50.0,50.0,46,3634.0,3636.0,0.0,1.9,0.0,1.07,0.0,4.37,7.07,0.0
1175,41.0,58.0,46,2691.0,2729.0,0.37,0.81,0.15,1.32,0.18,5.94,7.7,0.33
1176,13.0,7.0,45,3591.0,3635.0,0.25,1.65,0.03,1.43,0.03,5.56,7.87,0.08
1177,30.0,85.0,45,1811.0,1834.0,0.0,2.07,0.05,0.82,0.0,4.36,7.25,0.05
1178,15.0,54.0,45,1722.0,1725.0,0.0,1.04,0.17,0.29,0.0,3.77,4.17,0.12
1179,83.0,94.0,45,1527.0,1557.0,0.26,1.8,0.0,1.09,0.0,6.55,6.1,0.06
1180,61.0,10.0,45,1521.0,1527.0,0.07,2.49,0.0,0.72,0.13,5.3,5.83,0.07
1181,0.0,11.0,45,780.0,788.0,0.0,1.78,0.25,0.63,0.0,5.58,4.57,0.89
1182,0.0,1.0,44,808.0,810.0,0.0,1.23,0.0,0.62,0.0,4.81,6.42,0.12
1183,95.0,15.0,43,3762.0,3766.0,0.08,1.12,0.77,1.22,0.0,4.78,9.37,0.05
1184,2.0,4.0,43,2211.0,2232.0,0.04,1.25,0.0,1.48,0.27,5.15,9.54,0.13
1185,32.0,88.0,43,1546.0,1553.0,0.19,0.77,0.06,1.16,0.06,6.25,8.95,0.39
1186,9.0,28.0,43,615.0,621.0,0.32,2.42,0.0,1.61,0.0,7.89,5.15,0.0
1187,51.0,1.0,42,2651.0,2669.0,0.04,1.16,0.0,1.01,0.0,7.61,7.64,0.94
1188,71.0,91.0,42,2158.0,2165.0,0.23,1.71,0.69,2.45,0.05,5.54,8.55,0.14
1189,70.0,15.0,42,1114.0,1115.0,0.0,1.08,0.18,0.54,0.0,4.93,6.19,0.45
1190,80.0,2.0,42,1042.0,1069.0,0.09,1.03,0.09,0.56,0.0,7.3,5.71,0.09
1191,71.0,23.0,41,3279.0,3352.0,0.15,1.01,0.0,0.75,0.03,5.34,6.95,0.24
1192,54.0,82.0,41,1362.0,1391.0,0.07,1.37,0.0,1.08,0.0,5.32,6.25,0.29
1193,73.0,49.0,41,930.0,949.0,0.21,1.9,0.0,1.58,0.0,4.43,4.53,0.63
1194,3.0,92.0,40,2384.0,2418.0,0.08,0.83,0.0,0.79,0.45,5.13,7.78,0.33
1195,98.0,70.0,40,1986.0,2004.0,0.0,0.4,0.0,1.25,0.0,3.24,4.69,0.0
1196,13.0,16.0,40,2005.0,2021.0,0.2,0.89,0.4,1.19,0.05,6.83,5.59,1.63
1197,94.0,30.0,40,1393.0,1431.0,0.07,0.98,0.07,1.82,0.0,6.22,6.29,0.56
1198,46.0,3.0,40,734.0,739.0,0.14,1.89,0.0,0.14,0.0,5.41,4.74,0.27
1199,13.0,84.0,39,6363.0,6472.0,0.12,1.17,0.22,1.1,0.06,4.98,6.66,0.09
1200,15.0,50.0,39,2326.0,2379.0,0.67,1.6,0.0,1.35,0.0,7.69,8.24,0.55
1201,54.0,88.0,39,1263.0,1284.0,0.23,1.48,0.08,2.18,0.08,6.93,7.87,0.31
1202,87.0,96.0,39,1174.0,1176.0,0.34,2.13,0.6,1.02,0.09,7.31,7.14,1.45
1203,70.0,7.0,39,1129.0,1140.0,0.0,0.88,0.0,0.44,0.0,5.09,5.79,0.44
1204,1.0,10.0,39,541.0,542.0,0.0,1.29,0.37,0.74,0.0,5.54,5.9,0.37
1205,6.0,84.0,39,416.0,419.0,0.0,1.67,0.0,0.95,0.0,7.64,6.21,1.43
1206,10.0,1.0,38,2472.0,2536.0,0.08,0.67,0.08,0.59,0.0,4.53,6.59,0.47
1207,57.0,87.0,38,1027.0,1039.0,0.1,0.96,0.0,0.67,0.1,6.06,5.68,0.0
1208,60.0,7.0,38,757.0,766.0,0.13,0.52,0.13,0.65,0.0,5.09,5.22,0.39
1209,1.0,96.0,38,462.0,481.0,0.21,0.62,0.0,1.04,0.42,8.94,7.28,0.21
1210,85.0,50.0,37,2919.0,2958.0,0.1,0.85,0.0,0.61,0.0,5.54,6.56,0.0
1211,3.0,13.0,37,2836.0,2873.0,0.03,1.01,0.03,0.8,0.0,4.84,5.36,0.0
1212,15.0,15.0,37,2122.0,2123.0,0.14,1.74,0.0,0.89,0.0,4.38,5.32,0.0
1213,45.0,8.0,37,1164.0,1168.0,0.17,1.8,0.17,0.68,0.0,5.14,6.34,0.51
1214,61.0,69.0,37,658.0,661.0,0.15,0.91,0.0,1.66,0.0,4.24,6.66,0.15
1215,9.0,86.0,36,3827.0,3846.0,0.05,0.86,0.0,0.55,0.0,3.35,6.16,0.49
1216,6.0,28.0,36,2456.0,2450.0,0.12,0.78,0.24,1.02,0.0,5.22,5.92,0.0
1217,13.0,90.0,36,2297.0,2318.0,0.13,1.81,0.47,1.47,0.0,4.75,7.59,0.17
1218,17.0,92.0,36,1901.0,1926.0,0.1,1.51,0.0,1.19,0.1,6.75,6.85,0.57
1219,49.0,47.0,36,1285.0,1367.0,0.37,1.61,0.29,0.66,0.0,8.05,5.27,0.37
1220,21.0,0.0,36,1197.0,1207.0,0.17,0.91,0.17,1.57,0.0,6.71,6.63,0.5
1221,6.0,9.0,36,1025.0,1034.0,0.1,1.55,0.0,1.74,0.0,5.8,9.28,0.1
1222,19.0,87.0,36,333.0,329.0,0.0,0.91,0.3,1.52,0.0,5.78,6.38,0.3
1223,57.0,1.0,35,1546.0,1558.0,0.0,0.64,0.26,0.71,0.06,6.42,5.33,0.0
1224,30.0,49.0,35,1204.0,1213.0,0.08,0.99,0.16,0.58,0.0,6.92,6.1,0.33
1225,22.0,1.0,34,4468.0,4603.0,0.04,0.89,0.02,0.54,0.07,4.74,4.41,0.0
1226,58.0,86.0,34,2018.0,2045.0,0.24,0.93,0.34,0.93,0.0,5.18,7.19,0.2
1227,0.0,11.0,34,1858.0,1883.0,0.11,0.48,0.11,0.58,0.11,4.51,5.68,0.11
1228,17.0,53.0,34,1201.0,1205.0,0.0,2.07,0.08,0.91,0.08,5.39,6.14,0.0
1229,5.0,15.0,34,1050.0,1059.0,0.0,2.64,0.0,0.57,0.0,3.49,4.91,0.0
1230,67.5,35.0,34,1057.0,1070.0,0.28,1.31,0.0,1.03,0.28,8.04,6.26,1.4
1231,39.0,2.0,34,467.0,480.0,0.0,0.42,0.21,0.83,0.0,7.29,4.58,0.42
1232,85.0,85.0,33,2878.0,2883.0,0.1,2.05,0.1,1.42,0.0,4.2,6.66,0.0
1233,81.0,63.0,33,1923.0,1995.0,0.05,1.3,0.3,1.7,0.0,5.96,6.42,0.3
1234,69.0,19.0,33,1806.0,1814.0,0.17,0.99,0.11,1.16,0.0,7.66,8.32,0.06
1235,0.0,26.0,33,1554.0,1572.0,0.13,3.63,0.25,0.45,0.0,4.2,4.9,0.0
1236,23.0,92.0,33,972.0,977.0,0.0,0.82,0.0,1.33,0.31,5.12,8.8,0.0
1237,69.0,43.0,33,862.0,873.0,0.23,1.6,0.11,0.46,0.0,5.15,5.38,0.23
1238,11.0,26.0,33,505.0,501.0,0.0,1.4,0.0,1.2,0.0,7.58,5.39,0.2
1239,47.0,85.0,32,2905.0,2922.0,0.41,0.86,0.41,1.44,0.03,7.29,9.17,0.24
1240,85.0,85.0,32,1834.0,1837.0,0.11,1.91,0.0,1.03,0.0,5.06,6.26,0.22
1241,80.0,90.0,32,1381.0,1391.0,0.07,1.29,0.14,2.01,0.22,5.1,8.77,0.5
1242,29.0,1.0,32,1085.0,1072.0,0.0,0.37,0.09,1.21,0.0,5.97,7.74,0.19
1243,26.0,59.0,32,967.0,987.0,0.1,1.11,0.3,0.71,0.0,6.08,5.67,0.0
1244,24.0,36.0,32,1090.0,1114.0,0.0,1.97,0.18,0.45,0.0,4.67,7.36,0.18
1245,0.0,50.0,32,805.0,811.0,0.12,1.85,0.0,0.86,0.0,3.95,5.67,0.25
1246,0.0,58.0,31,2388.0,2411.0,0.12,1.95,0.0,0.79,0.25,5.02,6.72,0.62
1247,20.0,3.0,31,1380.0,1385.0,0.0,1.88,0.07,0.72,0.0,5.2,6.64,0.07
1248,45.0,81.0,31,1292.0,1306.0,0.08,1.15,0.69,0.61,0.23,7.2,6.2,0.38
1249,25.0,62.0,31,1065.0,1072.0,0.0,0.84,0.37,0.75,0.0,5.41,3.82,0.0
1250,70.0,67.0,31,734.0,735.0,0.14,1.22,0.0,1.36,0.0,6.67,8.44,0.0
1251,8.0,46.0,30,2215.0,2219.0,0.18,1.31,0.09,0.99,0.09,6.22,6.62,0.27
1252,23.0,58.0,30,1749.0,1757.0,0.06,1.88,0.28,0.85,0.17,5.81,7.06,0.0
1253,89.0,58.0,30,1183.0,1195.0,0.84,1.59,0.0,1.0,0.0,6.11,8.03,0.0
1254,21.0,29.0,30,1010.0,1014.0,0.1,1.38,0.0,0.2,0.0,5.82,6.31,0.1
1255,43.0,90.0,30,641.0,641.0,0.31,0.0,0.16,0.94,0.0,5.93,7.02,0.62
1256,68.0,6.0,29,1720.0,1751.0,0.0,1.6,0.0,1.31,0.06,6.34,7.48,0.46
1257,74.0,6.0,29,1289.0,1298.0,0.0,1.62,0.23,0.31,0.0,5.01,6.24,0.0
1258,95.0,36.0,29,851.0,859.0,0.23,0.7,0.0,0.7,0.23,6.05,5.82,0.35
1259,50.0,16.0,29,349.0,354.0,0.28,2.82,0.28,0.0,0.0,5.08,8.47,0.28
1260,15.0,15.0,28,1440.0,1452.0,0.07,2.48,0.0,2.07,0.07,9.44,7.85,0.62
1261,8.0,16.0,28,817.0,818.0,0.12,0.49,0.0,1.22,0.0,7.82,6.48,0.24
1262,50.0,15.0,27,2211.0,2214.0,0.09,1.58,0.0,1.63,0.05,4.61,7.5,0.0
1263,1.0,1.0,27,1343.0,1412.0,0.14,1.27,0.07,0.57,0.35,4.67,4.6,0.0
1264,93.0,25.0,27,450.0,462.0,0.0,0.65,0.22,1.73,0.0,2.38,6.71,0.0
1265,57.5,30.0,26,2778.0,2853.0,0.18,2.45,0.0,0.63,0.0,3.47,5.54,0.11
1266,8.0,76.0,26,676.0,693.0,0.14,1.01,0.29,0.14,0.0,6.64,5.77,0.0
1267,75.0,28.0,26,448.0,450.0,0.0,1.11,0.0,0.67,0.0,3.56,6.22,0.44
1268,90.0,17.0,26,344.0,336.0,0.0,0.89,0.0,0.89,0.0,2.98,4.46,0.3
1269,93.0,32.0,25,2346.0,2367.0,0.13,0.89,0.04,0.68,0.04,4.06,6.51,0.38
1270,80.0,34.0,25,592.0,599.0,0.17,0.83,0.17,1.34,0.0,5.01,4.34,0.67
1271,61.0,26.0,24,1132.0,1147.0,0.0,1.13,0.09,0.7,0.0,5.14,4.8,0.26
1272,23.0,61.0,24,1139.0,1156.0,0.0,1.64,0.43,0.52,0.09,4.93,5.36,0.35
1273,12.0,52.0,24,564.0,596.0,0.0,0.84,0.0,0.5,0.17,4.87,5.7,0.34
1274,19.0,46.0,23,1329.0,1323.0,0.3,1.59,0.91,0.91,0.08,6.65,6.42,0.53
